4,1876.1,1307.5889222509657,2444.611077749034
829,1791.6,1185.2291983324499,2397.97080166755
5571,101640.0,101640.0,101640.0
5572,101640.0,101640.0,101640.0
5920,101640.0,101640.0,101640.0
5921,86492.95,70279.49252525618,102706.40747474381
5950,66571.7,45078.18858622019,88065.2114137798
8006,101640.0,101640.0,101640.0
8113,96634.65,86824.164,106445.13599999998
8114,101640.0,101640.0,101640.0
8290,101640.0,101640.0,101640.0
8291,91516.3,77859.78722648865,105172.81277351135
8357,91526.95,77884.80434309274,105169.09565690726
8358,76451.1,56832.834604074946,96069.36539592507
9121,91591.75,78036.88164378422,105146.61835621578
9122,76477.9,56879.955225573874,96075.8447744261
9143,86661.4,70627.30025791324,102695.49974208674
9144,91530.35,77892.76538115267,105167.93461884734
9292,101640.0,101640.0,101640.0
9293,91556.95,77955.25761060498,105158.64238939501
9303,101640.0,101640.0,101640.0
9304,86537.9,70372.72046111239,102703.0795388876
9418,101640.0,101640.0,101640.0
9419,86946.3,71213.83794694667,102678.76205305333
28996,101640.0,101640.0,101640.0
29086,101640.0,101640.0,101640.0
29102,101640.0,101640.0,101640.0
29103,101640.0,101640.0,101640.0
29111,101640.0,101640.0,101640.0
29112,101640.0,101640.0,101640.0
29155,101640.0,101640.0,101640.0
29156,101640.0,101640.0,101640.0
29159,101640.0,101640.0,101640.0
29160,101640.0,101640.0,101640.0
29165,101640.0,101640.0,101640.0
29166,101640.0,101640.0,101640.0
29167,101640.0,101640.0,101640.0
29168,101640.0,101640.0,101640.0
29204,101640.0,101640.0,101640.0
29206,101640.0,101640.0,101640.0
29237,101640.0,101640.0,101640.0
29238,101640.0,101640.0,101640.0
29250,101640.0,101640.0,101640.0
29251,101640.0,101640.0,101640.0
29280,101640.0,101640.0,101640.0
29281,101640.0,101640.0,101640.0
29292,101640.0,101640.0,101640.0
29293,101640.0,101640.0,101640.0
29315,101640.0,101640.0,101640.0
29316,101640.0,101640.0,101640.0
29392,101640.0,101640.0,101640.0
29393,101640.0,101640.0,101640.0
29416,101640.0,101640.0,101640.0
29417,101640.0,101640.0,101640.0
29454,101640.0,101640.0,101640.0
29455,101640.0,101640.0,101640.0
29466,101640.0,101640.0,101640.0
29467,101640.0,101640.0,101640.0
29521,101640.0,101640.0,101640.0
29522,101640.0,101640.0,101640.0
29567,101640.0,101640.0,101640.0
29599,101640.0,101640.0,101640.0
29683,101640.0,101640.0,101640.0
29686,101640.0,101640.0,101640.0
29691,101640.0,101640.0,101640.0
29692,101640.0,101640.0,101640.0
29853,101640.0,101640.0,101640.0
29854,101640.0,101640.0,101640.0
29860,101640.0,101640.0,101640.0
29861,101640.0,101640.0,101640.0
29864,101640.0,101640.0,101640.0
29865,96574.8,86647.008,106502.592
29878,101640.0,101640.0,101640.0
29879,101640.0,101640.0,101640.0
29899,101640.0,101640.0,101640.0
29900,101640.0,101640.0,101640.0
29904,101640.0,101640.0,101640.0
29905,101640.0,101640.0,101640.0
29915,101640.0,101640.0,101640.0
29938,101640.0,101640.0,101640.0
29996,101640.0,101640.0,101640.0
29997,101640.0,101640.0,101640.0
30002,101640.0,101640.0,101640.0
30003,101640.0,101640.0,101640.0
30004,101640.0,101640.0,101640.0
30005,101640.0,101640.0,101640.0
30010,101640.0,101640.0,101640.0
30011,96606.7,86741.432,106471.968
30027,101640.0,101640.0,101640.0
30028,101640.0,101640.0,101640.0
30042,101640.0,101640.0,101640.0
30043,101640.0,101640.0,101640.0
30045,101640.0,101640.0,101640.0
30046,101640.0,101640.0,101640.0
30055,101640.0,101640.0,101640.0
30062,101640.0,101640.0,101640.0
30067,101640.0,101640.0,101640.0
30068,101640.0,101640.0,101640.0
30115,101640.0,101640.0,101640.0
30116,91795.05,78507.44751363258,105082.65248636743
30120,101640.0,101640.0,101640.0
30121,96663.45,86909.412,106417.488
30569,101640.0,101640.0,101640.0
30570,101640.0,101640.0,101640.0
30574,101640.0,101640.0,101640.0
30578,101640.0,101640.0,101640.0
30592,101640.0,101640.0,101640.0
30593,101640.0,101640.0,101640.0
30648,101640.0,101640.0,101640.0
30649,101640.0,101640.0,101640.0
30666,101640.0,101640.0,101640.0
30667,101640.0,101640.0,101640.0
30682,101640.0,101640.0,101640.0
30683,101640.0,101640.0,101640.0
30684,101640.0,101640.0,101640.0
30685,96964.85,87801.55600000001,106128.144
30730,101640.0,101640.0,101640.0
30731,101640.0,101640.0,101640.0
41841,101640.0,101640.0,101640.0
41845,101640.0,101640.0,101640.0
41939,101640.0,101640.0,101640.0
41980,101640.0,101640.0,101640.0
