169884,49247.0,49247.0,49247.0
339768,49247.0,49247.0,49247.0
509652,49247.0,49247.0,49247.0
679536,49247.0,49247.0,49247.0
849420,49247.0,49247.0,49247.0
1019304,7843.219,6726.834247145969,8959.603752854031
1189188,13.946,13.84096235912588,14.051037640874119
1359072,13.001,12.892896786064135,13.109103213935864
1528956,12.719,12.618509753149311,12.819490246850687
1698840,12.826,12.717457918290178,12.934542081709823
1868724,12.662,12.556111470733464,12.767888529266537
2038608,12.572,12.476598418213284,12.667401581786715
2208492,12.602,12.502672967158718,12.701327032841283
2378376,12.516,12.41874357932886,12.61325642067114
2548260,12.588,12.49317576319587,12.682824236804128
2718144,12.516,12.424362298049227,12.607637701950773
2888028,12.58,12.48290471662303,12.67709528337697
3057912,12.495,12.405738211832684,12.584261788167314
3227796,12.614,12.514955834532705,12.713044165467297
3397680,12.597,12.498900167366285,12.695099832633714
3567564,12.561,12.459590957008754,12.662409042991246
